description_label,element_type,image_path,bb,bb_x,bb_y,bb_width,bb_height,label_path
"the ""Top 250 Movies"" option under ""Movies""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_65f582dc-9578-46f7-a5c7-90bcf9271a44.jpeg,"[0.0, 0.24605712890625, 0.049348074221493794, 0.2108642578125, 0.00421446967923203]",0.24605712890625,0.0493480742214937,0.2108642578125,0.004214469679232,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_65f582dc-9578-46f7-a5c7-90bcf9271a44.pickle
"the save banner button for ""The Shawshank Redemption""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_928b03e6-79d6-4f20-94c5-61fb759a7d7a.jpeg,"[0.0, 0.583984375, 0.028077423878205127, 0.0234375, 0.0016025641025641025]",0.583984375,0.0280774238782051,0.0234375,0.0016025641025641,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_928b03e6-79d6-4f20-94c5-61fb759a7d7a.pickle
"the ""Marketplace"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/eb1e79b0-f94d-4568-bd32-072e84d82a7e_11bf5138-4d5e-4cb0-ac39-bbe6fd1d6e7b.jpeg,"[0.0, 0.51119384765625, 0.02377179080824089, 0.0923095703125, 0.04754358161648178]",0.51119384765625,0.0237717908082408,0.0923095703125,0.0475435816164817,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/eb1e79b0-f94d-4568-bd32-072e84d82a7e_11bf5138-4d5e-4cb0-ac39-bbe6fd1d6e7b.pickle
"the ""Electronic"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/eb1e79b0-f94d-4568-bd32-072e84d82a7e_9e8eeab3-32b8-40f1-b478-cfe3b9f0c447.jpeg,"[0.0, 0.2586181640625, 0.15095087163232965, 0.140625, 0.029318541996830427]",0.2586181640625,0.1509508716323296,0.140625,0.0293185419968304,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/eb1e79b0-f94d-4568-bd32-072e84d82a7e_9e8eeab3-32b8-40f1-b478-cfe3b9f0c447.pickle
"the ""DVD"" filter",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/eb1e79b0-f94d-4568-bd32-072e84d82a7e_ce5bfee9-d5ba-43d7-838b-024c5acafe56.jpeg,"[0.0, 0.0302978515625, 0.22607128554265118, 0.023095703125, 0.0032038446135362435]",0.0302978515625,0.2260712855426511,0.023095703125,0.0032038446135362,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/eb1e79b0-f94d-4568-bd32-072e84d82a7e_ce5bfee9-d5ba-43d7-838b-024c5acafe56.pickle
"the ""Very Good (VG)"" filter under ""Media Condition""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/eb1e79b0-f94d-4568-bd32-072e84d82a7e_cf56d4ab-ccb1-4c0f-8d00-4e3f53b2e253.jpeg,"[0.0, 0.057653808593749994, 0.2874743326488706, 0.0778076171875, 0.0029867463132350197]",0.0576538085937499,0.2874743326488706,0.0778076171875,0.002986746313235,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/eb1e79b0-f94d-4568-bd32-072e84d82a7e_cf56d4ab-ccb1-4c0f-8d00-4e3f53b2e253.pickle
the Ferry Routes button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_3f4ade78-25b8-4a90-8a10-7f90fd40bd20.jpeg,"[0.0, 0.6340576171875, 0.0886227375565611, 0.1137451171875, 0.031855203619909504]",0.6340576171875,0.0886227375565611,0.1137451171875,0.0318552036199095,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_3f4ade78-25b8-4a90-8a10-7f90fd40bd20.pickle
the search box,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_4fbba018-4c1a-4594-90fd-85efcfea79ac.jpeg,"[0.0, 0.26274414062499996, 0.09583632447954056, 0.26455078125, 0.01148600143575018]",0.2627441406249999,0.0958363244795405,0.26455078125,0.0114860014357501,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_4fbba018-4c1a-4594-90fd-85efcfea79ac.pickle
"the ""East Boston Ferry"" option in the dropdown",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_c1317a4d-6d24-48ad-9625-3bbee07a4477.jpeg,"[0.0, 0.248046875, 0.11252692031586504, 0.03203125, 0.0068198133524766695]",0.248046875,0.112526920315865,0.03203125,0.0068198133524766,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_c1317a4d-6d24-48ad-9625-3bbee07a4477.pickle
"the ""Schedule & Maps"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_1e9635af-7590-4c06-8bc4-cb233fff72f5.jpeg,"[0.0, 0.371875, 0.15779092702169625, 0.15625, 0.03155818540433925]",0.371875,0.1577909270216962,0.15625,0.0315581854043392,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_1e9635af-7590-4c06-8bc4-cb233fff72f5.pickle
"the ""Choose an origin stop"" selection dropdown",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_14921d44-52c2-4d96-88dd-4055d1c95edf.jpeg,"[0.0, 0.44580078125, 0.21087870045158055, 0.2138671875, 0.022673105870546915]",0.44580078125,0.2108787004515805,0.2138671875,0.0226731058705469,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_14921d44-52c2-4d96-88dd-4055d1c95edf.pickle
"the ""Long Wharf (North)"" option in the list",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/0f9382d3-d73b-48db-aff4-55482fbb16c8_9f813f0d-ad1e-4856-9187-0bc8dab2161f.jpeg,"[0.0, 0.5, 0.2384047290516809, 0.390625, 0.01655795283492223]",0.5,0.2384047290516809,0.390625,0.0165579528349222,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/0f9382d3-d73b-48db-aff4-55482fbb16c8_9f813f0d-ad1e-4856-9187-0bc8dab2161f.pickle
"the ""Menu"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/73782df1-0d1a-4ffb-a718-60110e25a3f3_49df10e7-924a-4cd7-800b-6674cb84ba1e.jpeg,"[0.0, 0.11724243164062499, 0.006561694210032817, 0.02823486328125, 0.004310976324425691]",0.1172424316406249,0.0065616942100328,0.02823486328125,0.0043109763244256,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/73782df1-0d1a-4ffb-a718-60110e25a3f3_49df10e7-924a-4cd7-800b-6674cb84ba1e.pickle
"the ""Most popular movies"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/73782df1-0d1a-4ffb-a718-60110e25a3f3_fc4b06e9-f3af-4fee-9d79-e39949afa07a.jpeg,"[0.0, 0.24605712890625, 0.05737590834505392, 0.2108642578125, 0.004219409282700422]",0.24605712890625,0.0573759083450539,0.2108642578125,0.0042194092827004,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/73782df1-0d1a-4ffb-a718-60110e25a3f3_fc4b06e9-f3af-4fee-9d79-e39949afa07a.pickle
the Ranking dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/73782df1-0d1a-4ffb-a718-60110e25a3f3_fcf3fbe6-83c1-4ccc-8d58-816ccd840897.jpeg,"[0.0, 0.53974609375, 0.054400375589769054, 0.10234375, 0.0023590762354109758]",0.53974609375,0.054400375589769,0.10234375,0.0023590762354109,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/73782df1-0d1a-4ffb-a718-60110e25a3f3_fcf3fbe6-83c1-4ccc-8d58-816ccd840897.pickle
"the ""On Demand"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_c4ba2fb5-65b5-4c65-90b7-dc95343483b3.jpeg,"[0.0, 0.21253662109375002, 0.030262572318647086, 0.09306640625, 0.008604064678831035]",0.21253662109375,0.030262572318647,0.09306640625,0.008604064678831,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_c4ba2fb5-65b5-4c65-90b7-dc95343483b3.pickle
"the ""On Demand"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_81056bdc-2d4a-4681-9a5d-d5b14c4a728c.jpeg,"[0.0, 0.21253662109375002, 0.032619123760793095, 0.09306640625, 0.00927406459865686]",0.21253662109375,0.032619123760793,0.09306640625,0.0092740645986568,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_81056bdc-2d4a-4681-9a5d-d5b14c4a728c.pickle
"the ""Supported Devices"" option in the dropdown",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_f397dae0-5b08-4afd-b929-a6468ec2b74e.jpeg,"[0.0, 0.25172119140625, 0.07515190278221938, 0.119873046875, 0.002878157978893508]",0.25172119140625,0.0751519027822193,0.119873046875,0.0028781579788935,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_f397dae0-5b08-4afd-b929-a6468ec2b74e.pickle
"the ""Streaming Devices"" header",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_a388f4b3-25f9-4806-a762-ab4832f72c62.jpeg,"[0.0, 0.5, 0.23873873873873874, 0.390625, 0.008258258258258258]",0.5,0.2387387387387387,0.390625,0.0082582582582582,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_a388f4b3-25f9-4806-a762-ab4832f72c62.pickle
"the ""Free live TV"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_5e89e446-02b0-44fc-92c0-913efa43f55b.jpeg,"[0.0, 0.52381591796875, 0.15315315315315314, 0.13203125, 0.013513513513513514]",0.52381591796875,0.1531531531531531,0.13203125,0.0135135135135135,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_5e89e446-02b0-44fc-92c0-913efa43f55b.pickle
"the ""Streaming Devices"" header",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c88962c1-5c55-4e48-949d-920d4bd525fc_80dd51ae-ca51-41c1-8f1e-26fce1ecf528.jpeg,"[0.0, 0.5, 0.239880059970015, 0.390625, 0.008245877061469266]",0.5,0.239880059970015,0.390625,0.0082458770614692,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c88962c1-5c55-4e48-949d-920d4bd525fc_80dd51ae-ca51-41c1-8f1e-26fce1ecf528.pickle
"the ""Find a location"" button under ""Shop & Learn""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_652d21e7-df7e-4e5c-8fbf-36a1983cab0a.jpeg,"[0.0, 0.5921630859375, 0.9393511572519725, 0.138134765625, 0.0031882134463656203]",0.5921630859375,0.9393511572519724,0.138134765625,0.0031882134463656,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_652d21e7-df7e-4e5c-8fbf-36a1983cab0a.pickle
"the location dropdown that currently says ""San Diego, CA""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_6011417c-cc0f-4e74-93b9-8ab38f79ca1b.jpeg,"[0.0, 0.529443359375, 0.12438154508342207, 0.21875, 0.010244719559815407]",0.529443359375,0.124381545083422,0.21875,0.0102447195598154,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_6011417c-cc0f-4e74-93b9-8ab38f79ca1b.pickle
"the ""Make my store"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_d0ddf724-9d34-4faf-950b-1100e0790e45.jpeg,"[0.0, 0.604443359375, 0.19748402555910544, 0.07421875, 0.006034788782392616]",0.604443359375,0.1974840255591054,0.07421875,0.0060347887823926,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_d0ddf724-9d34-4faf-950b-1100e0790e45.pickle
"the ""Visit store page"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_c2376407-eb30-4bc9-b1d9-961cdb44a3df.jpeg,"[0.0, 0.454443359375, 0.19781127973020943, 0.125, 0.014199503017394392]",0.454443359375,0.1978112797302094,0.125,0.0141995030173943,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_c2376407-eb30-4bc9-b1d9-961cdb44a3df.pickle
"the ""See what's happening in-store!"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_d06fee24-3b6d-4b2d-a2b0-705548e7d5cc.jpeg,"[0.0, 0.634130859375, 0.047943277890093734, 0.1546875, 0.0014703179562580407]",0.634130859375,0.0479432778900937,0.1546875,0.001470317956258,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/b0bb4740-9b8d-4144-b443-c6e3d7db59f8_d06fee24-3b6d-4b2d-a2b0-705548e7d5cc.pickle
"the ""From"" input field",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_b5750778-24e7-4b0d-8e32-065b4505f043.jpeg,"[0.0, 0.119488525390625, 0.04497607655502392, 0.10616455078125, 0.01594896331738437]",0.119488525390625,0.0449760765550239,0.10616455078125,0.0159489633173843,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_b5750778-24e7-4b0d-8e32-065b4505f043.pickle
"the ""Origin"" input field",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_e146d017-c74b-414a-af28-332672d0cb5d.jpeg,"[0.0, 0.23640136718750002, 0.07974481658692185, 0.259375, 0.015311004784688996]",0.2364013671875,0.0797448165869218,0.259375,0.0153110047846889,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_e146d017-c74b-414a-af28-332672d0cb5d.pickle
"the MHK Manhattan Regl, USA option",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_ca433daa-9358-4d5b-b7b0-077221124e3e.jpeg,"[0.0, 0.256243896484375, 0.09824561403508772, 0.21092529296875, 0.004465709728867623]",0.256243896484375,0.0982456140350877,0.21092529296875,0.0044657097288676,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_ca433daa-9358-4d5b-b7b0-077221124e3e.pickle
"the ""To"" input field for the destination",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_74457029-790e-42c6-ac8a-33b18b437857.jpeg,"[0.0, 0.268121337890625, 0.04497607655502392, 0.10616455078125, 0.01594896331738437]",0.268121337890625,0.0449760765550239,0.10616455078125,0.0159489633173843,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_74457029-790e-42c6-ac8a-33b18b437857.pickle
the Destination searchbox,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_0cefeebd-83fe-4b55-9c84-24578ad14dae.jpeg,"[0.0, 0.38503417968750003, 0.07974481658692185, 0.259375, 0.015311004784688996]",0.3850341796875,0.0797448165869218,0.259375,0.0153110047846889,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_0cefeebd-83fe-4b55-9c84-24578ad14dae.pickle
"the first option ""PHL Philadelphia, PA""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_c7524201-747c-4cee-a619-1fa8f47083dd.jpeg,"[0.0, 0.404876708984375, 0.09824561403508772, 0.21092529296875, 0.004465709728867623]",0.404876708984375,0.0982456140350877,0.21092529296875,0.0044657097288676,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_c7524201-747c-4cee-a619-1fa8f47083dd.pickle
"the ""Round trip"" input field",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_9a99d45e-1dd7-400e-b9e3-e64d2c97dfe0.jpeg,"[0.0, 0.386865234375, 0.04832535885167464, 0.103173828125, 0.009888357256778309]",0.386865234375,0.0483253588516746,0.103173828125,0.0098883572567783,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_9a99d45e-1dd7-400e-b9e3-e64d2c97dfe0.pickle
"the ""One Way"" option",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_919dbc30-f489-40bb-b8ef-be8ef727e3ab.jpeg,"[0.0, 0.395660400390625, 0.07671451355661883, 0.12857666015625, 0.013716108452950558]",0.395660400390625,0.0767145135566188,0.12857666015625,0.0137161084529505,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_919dbc30-f489-40bb-b8ef-be8ef727e3ab.pickle
"the ""Depart"" field",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_6d2e6dba-162c-473c-aa36-ce7cd719c037.jpeg,"[0.0, 0.56307373046875, 0.048165869218500794, 0.178125, 0.01467304625199362]",0.56307373046875,0.0481658692185007,0.178125,0.0146730462519936,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_6d2e6dba-162c-473c-aa36-ce7cd719c037.pickle
the button corresponding to March 23rd,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_c93b7477-9673-4854-8117-da45a4989a8f.jpeg,"[0.0, 0.55521240234375, 0.13565091706539073, 0.0203125, 0.008293460925039872]",0.55521240234375,0.1356509170653907,0.0203125,0.0082934609250398,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_c93b7477-9673-4854-8117-da45a4989a8f.pickle
"the ""Done"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_379114da-4459-49be-ab8f-9e33444e9ea5.jpeg,"[0.0, 0.82830810546875, 0.16427681419457735, 0.06015625, 0.009693979266347687]",0.82830810546875,0.1642768141945773,0.06015625,0.0096939792663476,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_379114da-4459-49be-ab8f-9e33444e9ea5.pickle
"the ""Advanced Search"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_763dc3ae-035f-49b8-83da-30542930cab8.jpeg,"[0.0, 0.806884765625, 0.07511961722488038, 0.0885498046875, 0.004784688995215311]",0.806884765625,0.0751196172248803,0.0885498046875,0.0047846889952153,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_763dc3ae-035f-49b8-83da-30542930cab8.pickle
"the ""Basic Economy"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_7ed202d0-52ed-465d-bdb9-0bca0d81898a.jpeg,"[0.0, 0.36496582031249997, 0.10962807438512297, 0.135400390625, 0.009298140371925615]",0.3649658203124999,0.1096280743851229,0.135400390625,0.0092981403719256,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_7ed202d0-52ed-465d-bdb9-0bca0d81898a.pickle
"the ""First Class"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_3c1741bb-5687-4337-8140-5a505871e133.jpeg,"[0.0, 0.410150146484375, 0.16211757648470307, 0.23358154296875, 0.01289742051589682]",0.410150146484375,0.162117576484703,0.23358154296875,0.0128974205158968,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_3c1741bb-5687-4337-8140-5a505871e133.pickle
the red go button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/295380ed-c6f4-406a-bd53-c7d216ad9bbf_4e532104-a334-48d5-ab8a-dc6847781b91.jpeg,"[0.0, 0.9140625, 0.10947810437912417, 0.0390625, 0.014997000599880024]",0.9140625,0.1094781043791241,0.0390625,0.01499700059988,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/295380ed-c6f4-406a-bd53-c7d216ad9bbf_4e532104-a334-48d5-ab8a-dc6847781b91.pickle
the input field with 'Anywhere' written,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_56b2cafc-a8e0-4298-808d-1667ae36079a.jpeg,"[0.0, 0.401953125, 0.0239576134531214, 0.07734375, 0.00506795669200645]",0.401953125,0.0239576134531214,0.07734375,0.0050679566920064,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_56b2cafc-a8e0-4298-808d-1667ae36079a.pickle
the input field with 'search destinations' written under 'Where',textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_7a2d08fa-e209-4611-9a14-fd8f4cabc874.jpeg,"[0.0, 0.289996337890625, 0.04284727021423635, 0.20421142578125, 0.00414651002073255]",0.289996337890625,0.0428472702142363,0.20421142578125,0.0041465100207325,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_7a2d08fa-e209-4611-9a14-fd8f4cabc874.pickle
the input field with 'search destinations' written under 'Where',textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_b1fc35d3-a1ec-4f1e-baf0-a27ee2e0fe99.jpeg,"[0.0, 0.289996337890625, 0.04284727021423635, 0.20421142578125, 0.00414651002073255]",0.289996337890625,0.0428472702142363,0.20421142578125,0.0041465100207325,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_b1fc35d3-a1ec-4f1e-baf0-a27ee2e0fe99.pickle
the 'New York City; NY' option that appears in the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_70c61c04-e2d9-47f8-8578-81aa1ebe9c69.jpeg,"[0.0, 0.328125, 0.06588343699608386, 0.16953125, 0.0046072333563695]",0.328125,0.0658834369960838,0.16953125,0.0046072333563695,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_70c61c04-e2d9-47f8-8578-81aa1ebe9c69.pickle
the 1st of April button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_b08e3f3e-c364-4e77-8ac3-1495d772c661.jpeg,"[0.0, 0.7578125, 0.09698226215157799, 0.0359375, 0.01059663671964985]",0.7578125,0.0969822621515779,0.0359375,0.0105966367196498,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_b08e3f3e-c364-4e77-8ac3-1495d772c661.pickle
the 2nd of April button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_d8478192-7bd0-4794-ac2e-144bf2e2f6cc.jpeg,"[0.0, 0.5328125, 0.10803962220686478, 0.0359375, 0.01059663671964985]",0.5328125,0.1080396222068647,0.0359375,0.0105966367196498,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_d8478192-7bd0-4794-ac2e-144bf2e2f6cc.pickle
